               0.0,                0.0,                0.0,                0.0,                0.0,                0.0,                1.0
    0.288382772708,    -0.296506547015,   -0.0506852915077,  4.67744984048e-11,  6.71839170114e-11,  1.19800787732e-12,            1.2e-07
   -0.710123241982,    0.0950939511973,    0.0422839348459, -8.95938270356e-12, -6.45654438476e-11, -3.67855340348e-13,           2.45e-06
    0.989998639613,     0.131101092854, -9.43269920244e-06, -8.15966731483e-12,  5.44795956557e-11, -2.46858251977e-15,              3e-06
    0.504077195885,     -1.31956156407,   -0.0400207075217,  4.36161766994e-11,  1.98682997808e-11, -6.54250732875e-13,            3.3e-07
    -3.18738072143,      4.20415964973,    0.0538626377712, -1.95900655917e-11, -1.34864403994e-11,  4.94380287561e-13,            0.00095
    -5.78796598031,     -8.03633213246,     0.370136425954,  1.35288574218e-11, -1.05149392131e-11, -3.55770318964e-13,           0.000275
     19.3466931607,      4.90553025594,    -0.232332651136, -3.20529893229e-12,  1.16219017313e-11,  8.51374160558e-14,           5.15e-05
     27.3402556741,     -12.0764365249,    -0.381294181143,   3.9866451205e-12,  9.25289604576e-12, -2.82886039769e-13,            4.4e-05
     7.09178485465,     -31.8382184674,      1.35507392432,  9.98103475895e-12,  9.29226785061e-14, -2.92267253404e-12,           6.55e-09
    0.989872525618,     0.128597615685,  0.000205621530583, -6.23825570041e-12,  5.44757730516e-11,  5.59726758618e-14,          3.675e-08
    0.504130116359,     -1.31953805845,   -0.0400457385908,  4.24696524314e-11,  2.35139535485e-11,  2.27552490377e-13,           5.35e-15
    0.503948005536,     -1.31963011438,   -0.0399652572083,  4.45253274504e-11,  1.76297650723e-11,  -1.3036287004e-12,            7.4e-16
    -3.18732972921,      4.20134576197,    0.0537622935633,  1.24541459175e-11, -1.27997967129e-11,  1.00571773546e-12,          4.465e-08
    -3.19110443232,      4.20660049443,    0.0539203391867, -3.34352524153e-11, -3.49506848449e-11, -6.38576180654e-13,           8.25e-12
     -3.1945089198,      4.20469628385,    0.0537898766265, -2.10732801512e-11, -3.35308069261e-11, -2.80665013461e-13,           7.41e-08
    -3.17505437271,      4.20233704394,    0.0539710519854, -1.73768010403e-11,  1.64412266091e-12,  1.00618131427e-12,           5.38e-08
    -20.4075096967,       25.070897027,     -9.74421169914, -2.28922941332e-13,  3.00253561064e-12,  -5.5837880623e-13,            1.5e-17
